Brand,Laptop_Type,Launch_Year,CPU_Brand,CPU_Model,CPU_Cores,GPU_Type,GPU_VRAM,GPU_Model,Screen_Size,Resolution,Refresh_Rate,RAM,Storage,Storage_Type,Weight,OS,Price
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.5,Windows,73800
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,1024,SSD,1.5,Windows,77000
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,8,256,SSD,1.36,Windows,69400
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.36,Windows,106800
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.36,Windows,80000
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,8,256,SSD,1.7,Windows,95400
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,32,1024,SSD,1.7,Windows,140400
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.7,Windows,108300
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.38,Windows,106200
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,16,1024,SSD,1.38,Windows,115900
Lenovo,Ultrabook,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.29,Windows,103500
Lenovo,Ultrabook,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.29,Windows,112500
Lenovo,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.39,Windows,100990
Lenovo,Business,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,4,RTX 500 Ada,14,1920x1200,60,32,1024,SSD,1.58,Windows,102490
Lenovo,Business,2024,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.77,Windows,82990
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.5,Windows,89800
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,24,1024,SSD,1.5,Windows,101500
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,8,256,SSD,1.36,Windows,86600
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.36,Windows,127000
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.36,Windows,100300
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,1920x1200,60,8,256,SSD,1.7,Windows,119800
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,1920x1200,60,32,1024,SSD,1.7,Windows,164900
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.7,Windows,132700
Lenovo,Notebook,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.39,Windows,104200
Lenovo,Notebook,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,16,512,SSD,1.65,Windows,107700
Lenovo,Notebook,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,16,1024,SSD,1.65,Windows,115000
Lenovo,Notebook,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,2880x1800,120,32,1024,SSD,1.65,Windows,130200
Lenovo,Creator,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,3000x1872,120,32,1024,SSD,1.5,Windows,129500
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5060,16,3200x2000,165,32,1024,SSD,2.2,Windows,279800
Lenovo,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5060,16,2560x1600,165,16,512,SSD,2.5,Windows,199200
Lenovo,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5060,16,2560x1600,240,32,1024,SSD,2.7,Windows,238000
Lenovo,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5070,16,2560x1600,165,16,512,SSD,2.5,Windows,225100
Lenovo,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5070,16,2560x1600,165,16,1024,SSD,2.5,Windows,217600
Lenovo,Gaming,2025,Intel,Intel Core Ultra 7 255HX,20,Dedicated,8,RTX 5070,16,2560x1600,165,32,1024,SSD,2.5,Windows,241000
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,256,SSD,1.64,Windows,149400
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.64,Windows,184900
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.64,Windows,151600
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.32,Windows,186300
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.32,Windows,197300
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.38,Windows,120800
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.32,Windows,207500
Lenovo,Ultrabook,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.29,Windows,117000
Lenovo,Ultrabook,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.29,Windows,126000
Lenovo,Ultrabook,2024,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,15,2880x1800,120,32,1024,SSD,1.53,Windows,151790
Lenovo,Ultrabook,2025,Intel,Intel Core Ultra 9 185H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.35,Windows,110990
Lenovo,Business,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5060,16,3200x2000,165,32,1024,SSD,2.2,Windows,293400
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5060,16,2560x1600,165,16,512,SSD,2.5,Windows,211000
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5060,16,2560x1600,240,32,1024,SSD,2.7,Windows,249300
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,165,16,512,SSD,2.5,Windows,230000
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,165,16,1024,SSD,2.5,Windows,236800
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,8,RTX 5070,16,2560x1600,165,32,1024,SSD,2.5,Windows,252700
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,12,RTX 5070 Ti,16,2560x1600,240,32,1024,SSD,2.57,Windows,333300
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,12,RTX 5070 Ti,16,2560x1600,240,32,2048,SSD,2.57,Windows,362900
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,16,2560x1600,240,32,1024,SSD,2.57,Windows,385000
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,16,2560x1600,240,32,2048,SSD,2.57,Windows,414500
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,18,3840x2400,240,32,1024,SSD,3.5,Windows,428600
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,18,3840x2400,240,32,2048,SSD,3.5,Windows,457400
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,16,RTX 5080,18,3840x2400,240,64,2048,SSD,3.5,Windows,492400
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,24,RTX 5090,16,2560x1600,240,32,1024,SSD,2.72,Windows,438700
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,24,RTX 5090,16,2560x1600,240,32,2048,SSD,2.72,Windows,468300
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,24,RTX 5090,18,3840x2400,240,32,1024,SSD,3.5,Windows,474800
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,24,RTX 5090,18,3840x2400,240,32,2048,SSD,3.5,Windows,503700
Lenovo,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,24,RTX 5090,18,3840x2400,240,64,2048,SSD,3.5,Windows,538600
Lenovo,Creator,2025,Intel,Intel Core Ultra 9 285H,16,Integrated,Shared,Intel Arc,14,3000x1872,120,32,1024,SSD,1.53,Windows,153000
Lenovo,Notebook,2025,Intel,Intel Core Ultra 9 285H,16,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.39,Windows,127900
Lenovo,Notebook,2023,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.6,Windows,50990
Lenovo,Gaming,2024,Intel,Intel Core i5 12450H,8,Dedicated,8,RTX 3050,15,1920x1080,144,16,512,SSD,2.4,Windows,78990
Lenovo,Gaming,2024,Intel,Intel Core i5 12450H,8,Dedicated,8,RTX 4060,15,1920x1080,144,16,512,SSD,2.4,Windows,90990
Lenovo,Gaming,2024,Intel,Intel Core i5 12450HX,8,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.45,Windows,86990
Lenovo,Gaming,2024,Intel,Intel Core i5 12450HX,10,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.38,Windows,76500
Lenovo,Gaming,2024,Intel,Intel Core i5 12450HX,10,Dedicated,6,RTX 3050,15,1920x1080,144,24,512,SSD,2.38,Windows,96990
Lenovo,Gaming,2024,AMD,Intel Core i5 12450HX,10,Dedicated,4,RTX 3050A,15,1920x1080,144,16,512,SSD,1.9,Windows,80500
Lenovo,Gaming,2024,Intel,Intel Core i5 12450HX,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.38,Windows,72990
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,14,1920x1200,60,16,256,SSD,1.36,Windows,97600
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,14,1920x1200,60,32,1024,SSD,1.36,Windows,132000
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.36,Windows,99700
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,16,1920x1200,60,16,256,SSD,1.36,Windows,95000
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,16,1920x1200,60,16,512,SSD,1.36,Windows,97200
Lenovo,Business,2025,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,16,1920x1200,60,16,1024,SSD,1.36,Windows,107800
Lenovo,Gaming,2024,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.45,Windows,97990
Lenovo,Gaming,2024,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 3050,15,1920x1080,144,24,512,SSD,2.4,Windows,94990
Lenovo,Gaming,2024,Intel,Intel Core i5 13450HX,10,Dedicated,4,RTX 3050A,15,1920x1080,144,24,512,SSD,2.38,Windows,104990
Lenovo,Gaming,2024,Intel,Intel Core i5 13450HX,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.45,Windows,108990
Lenovo,Ultrabook,2023,Intel,Intel Core i5 13500H,12,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.35,Windows,67990
Lenovo,Ultrabook,2023,Intel,Intel Core i5 13500H,12,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,1024,SSD,1.35,Windows,91990
Lenovo,Gaming,2024,Intel,Intel Core i7 12650HX,14,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,1.77,Windows,92990
Lenovo,2-in-1 Convertible,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,13,1920x1200,60,16,1024,SSD,1.34,Windows,206990
Lenovo,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,14,3840x2400,60,16,1024,SSD,1.4,Windows,135000
Lenovo,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,1024,SSD,1.49,Windows,104990
Lenovo,Ultrabook,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Iris Xe,13,2560x1600,90,16,1024,SSD,1.7,Windows,112990
Lenovo,Notebook,2025,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.34,Windows,76300
Lenovo,Notebook,2025,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,14,1920x1200,60,16,1024,SSD,1.34,Windows,83500
Lenovo,Notebook,2025,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,14,1920x1200,60,32,1024,SSD,1.34,Windows,98000
Lenovo,Notebook,2025,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,15,1920x1200,60,16,512,SSD,1.63,Windows,85990
Lenovo,Gaming,2024,Intel,Intel Core i7 13650HX,14,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.38,Windows,123000
Lenovo,Gaming,2024,Intel,Intel Core i7 13650HX,14,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.45,Windows,118990
Lenovo,Gaming,2024,Intel,Intel Core i7 13650HX,14,Dedicated,6,RTX 4050,15,1920x1080,144,24,512,SSD,2.38,Windows,127990
Lenovo,Gaming,2025,Intel,Intel Core i7 13650HX,14,Dedicated,8,RTX 5070,15,2560x1600,165,16,512,SSD,1.9,Windows,165100
Lenovo,Gaming,2025,Intel,Intel Core i7 13650HX,14,Dedicated,8,RTX 5070,15,2560x1600,165,16,1024,SSD,1.9,Windows,173300
Lenovo,Gaming,2025,Intel,Intel Core i7 13650HX,14,Dedicated,8,RTX 5070,15,2560x1600,165,32,1024,SSD,1.9,Windows,190500
Lenovo,Gaming,2025,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 5050,15,1920x1080,144,16,1024,SSD,2.4,Windows,141990
Lenovo,Gaming,2025,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 5060,15,1920x1080,144,16,1024,SSD,2.4,Windows,132990
Lenovo,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4060,15,1920x1080,144,16,1024,SSD,2.38,Windows,169000
Lenovo,Gaming,2025,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 5050,15,1920x1080,144,16,1024,SSD,2.4,Windows,127500
Lenovo,Gaming,2025,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 5060,15,1920x1080,144,16,1024,SSD,2.4,Windows,179000
Lenovo,Gaming,2025,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 5060,15,1920x1080,144,32,1024,SSD,2.4,Windows,184500
Lenovo,Gaming,2023,Intel,Intel Core i9 13980HX,24,Dedicated,16,RTX 4090,16,3200x1800,165,32,2048,SSD,2.5,Windows,450200
Lenovo,Gaming,2025,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 5070,15,2560x1600,165,16,512,SSD,1.9,Windows,209300
Lenovo,Gaming,2025,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 5070,15,2560x1600,165,16,1024,SSD,1.9,Windows,217400
Lenovo,Gaming,2025,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 5070,15,2560x1600,165,32,1024,SSD,1.9,Windows,234600
Lenovo,Ultrabook,2024,Qualcomm,Snapdragon X Elite X1E-78-100,12,Integrated,Shared,Qualcomm Adreno,14,2944x1840,90,32,1024,SSD,1.28,Windows,137990
Lenovo,Notebook,2024,Qualcomm,Snapdragon X Plus X1P-42-100,8,Integrated,Shared,Qualcomm Adreno,14,1920x1200,60,16,1024,SSD,1.52,Windows,86990
Lenovo,Ultrabook,2024,Qualcomm,Snapdragon X Plus X1P-64-100,10,Integrated,Shared,Qualcomm Adreno,14,2944x1840,90,32,1024,SSD,1.28,Windows,99900
Lenovo,Business,2024,Qualcomm,Snapdragon X X1-26-100,8,Integrated,Shared,Qualcomm Adreno,16,1920x1200,60,16,1024,SSD,1.82,Windows,114300
Lenovo,Business,2024,Qualcomm,Snapdragon X X1-26-100,8,Integrated,Shared,Qualcomm Adreno,16,1920x1200,60,32,1024,SSD,1.82,Windows,134600
Lenovo,Notebook,2025,Qualcomm,Snapdragon X X1-26-100,8,Integrated,Shared,Qualcomm Adreno,15,1920x1200,60,16,512,SSD,1.6,Windows,66990
Lenovo,Business,2024,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.77,Windows,82990
Lenovo,Business,2024,AMD,AMD Ryzen 5 7535U,6,Integrated,Shared,AMD Radeon 660M,14,1920x1200,60,16,512,SSD,1.53,Windows,75990
Lenovo,Business,2024,AMD,AMD Ryzen 5 7535U,6,Integrated,Shared,AMD Radeon 660M,16,1920x1200,60,16,512,SSD,1.77,Windows,60990
Lenovo,Business,2024,Intel,AMD Ryzen 5 PRO 8540U,6,Dedicated,Shared,AMD Radeon 740M,14,1920x1200,60,8,512,SSD,1.3,Windows,125000
Lenovo,Business,2024,Qualcomm,Snapdragon X Plus X1P-42-100,8,Integrated,Shared,Qualcomm Adreno,14,1920x1200,60,16,512,SSD,1.24,Windows,177300
Lenovo,Business,2024,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,14,1920x1200,60,16,512,SSD,1.3,Windows,148400
Lenovo,Business,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.28,Windows,157100
Lenovo,Business,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,15,2880x1800,120,32,512,SSD,1.5,Windows,179990
Lenovo,Business,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,15,2880x1800,120,32,1024,SSD,1.5,Windows,199990
Lenovo,Business,2024,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,0.99,Windows,192200
Lenovo,Business,2024,Intel,Intel Core Ultra 5 228V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,32,512,SSD,1.28,Windows,153600
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.45,Windows,231700
Lenovo,Business,2024,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.01,Windows,159400
Lenovo,Business,2025,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,8,512,SSD,1.35,Windows,76990
Lenovo,Business,2025,Intel,Intel Core 5 210H,8,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.35,Windows,104990
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.35,Windows,227500
Lenovo,Business,2025,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,14,1920x1200,60,16,512,SSD,1.35,Windows,151500
Lenovo,Business,2025,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,16,1920x1200,60,16,512,SSD,1.77,Windows,149990
Lenovo,Business,2025,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,14,1920x1200,60,16,512,SSD,1.39,Windows,146400
Lenovo,Business,2025,AMD,AMD Ryzen AI 9 HX PRO 370,12,Integrated,Shared,AMD Radeon 890M,14,1920x1200,60,64,2048,SSD,1.39,Windows,339600
Lenovo,Business,2025,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,14,1920x1200,60,16,512,SSD,1.71,Windows,150300
Lenovo,Business,2025,AMD,AMD Ryzen AI 9 HX PRO 370,12,Integrated,Shared,AMD Radeon 890M,14,1920x1200,60,96,2048,SSD,1.71,Windows,443000
Lenovo,Business,2024,Intel,Intel Core Ultra 5 228V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,32,512,SSD,1.48,Windows,157490
Lenovo,Business,2024,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.48,Windows,199990
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,16,1920x1200,60,32,512,SSD,1.77,Windows,189490
Lenovo,Business,2024,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.23,Windows,162800
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,8,256,SSD,1.77,Windows,102900
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.38,Windows,108490
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.38,Windows,119990
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,256,SSD,1.39,Windows,201500
Lenovo,Business,2025,AMD,AMD Ryzen 5 220,6,Integrated,Shared,AMD Radeon 740M,16,1920x1200,60,16,512,SSD,1.69,Windows,66990
Lenovo,Business,2025,AMD,AMD Ryzen 7 250,8,Integrated,Shared,AMD Radeon 780M,16,1920x1200,60,16,512,SSD,1.69,Windows,70990
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225H,14,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.35,Windows,105990
Lenovo,Business,2025,AMD,AMD Ryzen 5 PRO 215,6,Integrated,Shared,AMD Radeon 780M,14,1920x1200,60,8,256,SSD,1.36,Windows,91200
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225H,14,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,1.69,Windows,82990
Lenovo,Business,2025,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel Iris Xe,16,1920x1200,60,16,512,SSD,1.69,Windows,59990
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,13,1920x1200,60,16,512,SSD,1.05,Windows,159990
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,13,1920x1200,60,16,1024,SSD,1.05,Windows,184990
Lenovo,Business,2025,AMD,AMD Ryzen 3 PRO 210,4,Integrated,Shared,AMD Radeon 740M,16,1920x1200,60,16,256,SSD,1.77,Windows,101500
Lenovo,Business,2025,AMD,AMD Ryzen 5 220,6,Integrated,Shared,AMD Radeon 740M,14,1920x1200,60,16,512,SSD,1.35,Windows,74990
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.58,Windows,183490
Lenovo,Business,2025,AMD,AMD Ryzen AI 5 PRO 340,6,Integrated,Shared,AMD Radeon 840M,16,1920x1200,60,16,512,SSD,1.36,Windows,119000
Lenovo,Business,2025,Intel,Intel Core Ultra 7 255H,16,Dedicated,8,RTX 5060,16,1920x1200,60,16,512,SSD,1.84,Windows,346900
Lenovo,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,13,1920x1200,60,16,256,SSD,1.3,Windows,137900
Lenovo,Business,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,13,1920x1200,60,16,256,SSD,1.21,Windows,115900
Lenovo,2-in-1 Convertible,2025,AMD,AMD Ryzen 3 PRO 210,4,Integrated,Shared,AMD Radeon 740M,13,1920x1200,60,16,256,SSD,1.3,Windows,122900
Lenovo,Business,2025,AMD,AMD Ryzen 3 PRO 210,4,Integrated,Shared,AMD Radeon 740M,13,1920x1200,60,16,256,SSD,1.21,Windows,112400
Lenovo,Business,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.32,Windows,81990
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 5 225U,12,Integrated,Shared,Intel Arc,15,1920x1080,60,16,512,SSD,1.55,Windows,79999
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 7 255U,12,Integrated,Shared,Intel Arc,15,1920x1080,60,32,1024,SSD,1.55,Windows,87999
Samsung,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,15,1920x1080,60,16,512,SSD,1.45,Windows,122990
Samsung,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,15,1920x1080,60,16,1024,SSD,1.45,Windows,138990
Samsung,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,15,1920x1080,60,32,1024,SSD,1.45,Windows,154990
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.23,Windows,139990
Samsung,Ultrabook,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.23,Windows,155990
